[2022-05-07 08:34:55,757: INFO/MainProcess] beat: Starting...
[2022-05-18 12:49:20,847: ERROR/MainProcess] beat: Connection error: Error 111 connecting to localhost:6379. Connection refused.. Trying again in 32.0 seconds...
[2022-05-18 12:49:52,874: ERROR/MainProcess] beat: Connection error: Error 111 connecting to localhost:6379. Connection refused.. Trying again in 32.0 seconds...
[2022-05-18 12:50:24,900: ERROR/MainProcess] beat: Connection error: Error 111 connecting to localhost:6379. Connection refused.. Trying again in 32.0 seconds...
[2022-05-18 12:50:56,928: ERROR/MainProcess] beat: Connection error: Error 111 connecting to localhost:6379. Connection refused.. Trying again in 32.0 seconds...
[2022-05-18 12:51:29,393: CRITICAL/MainProcess] beat raised exception <class 'kombu.exceptions.OperationalError'>: OperationalError('Error 111 connecting to localhost:6379. Connection refused.')
Traceback (most recent call last):
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 925, in create_channel
    return self._avail_channels.pop()
IndexError: pop from empty list

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 614, in connect
    sock = self.retry.call_with_retry(
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/retry.py", line 45, in call_with_retry
    return do()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 615, in <lambda>
    lambda: self._connect(), lambda error: self.disconnect(error)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 680, in _connect
    raise err
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 668, in _connect
    sock.connect(socket_address)
ConnectionRefusedError: [Errno 111] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 446, in _reraise_as_library_errors
    yield
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 433, in _ensure_connection
    return retry_over_time(
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/utils/functional.py", line 312, in retry_over_time
    return fun(*args, **kwargs)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 877, in _connection_factory
    self._connection = self._establish_connection()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 812, in _establish_connection
    conn = self.transport.establish_connection()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 949, in establish_connection
    self._avail_channels.append(self.create_channel(self))
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 927, in create_channel
    channel = self.Channel(connection)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/redis.py", line 737, in __init__
    self.client.ping()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/commands/core.py", line 1053, in ping
    return self.execute_command("PING", **kwargs)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/client.py", line 1215, in execute_command
    conn = self.connection or pool.get_connection(command_name, **options)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 1386, in get_connection
    connection.connect()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 620, in connect
    raise ConnectionError(self._error_message(e))
redis.exceptions.ConnectionError: Error 111 connecting to localhost:6379. Connection refused.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/apps/beat.py", line 105, in start_scheduler
    service.start()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 645, in start
    interval = self.scheduler.tick()
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 357, in tick
    self.apply_entry(entry, producer=self.producer)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/utils/objects.py", line 30, in __get__
    return super().__get__(instance, owner)
  File "/usr/lib/python3.10/functools.py", line 981, in __get__
    val = self.func(instance)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 498, in producer
    return self.Producer(self._ensure_connected(), auto_declare=False)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 481, in _ensure_connected
    return self.connection.ensure_connection(
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 381, in ensure_connection
    self._ensure_connection(*args, **kwargs)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 432, in _ensure_connection
    with ctx():
  File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 450, in _reraise_as_library_errors
    raise ConnectionError(str(exc)) from exc
kombu.exceptions.OperationalError: Error 111 connecting to localhost:6379. Connection refused.
[2022-05-18 12:51:29,399: WARNING/MainProcess] Traceback (most recent call last):
[2022-05-18 12:51:29,400: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 925, in create_channel
[2022-05-18 12:51:29,400: WARNING/MainProcess]     
[2022-05-18 12:51:29,400: WARNING/MainProcess] return self._avail_channels.pop()
[2022-05-18 12:51:29,400: WARNING/MainProcess] IndexError
[2022-05-18 12:51:29,400: WARNING/MainProcess] : 
[2022-05-18 12:51:29,400: WARNING/MainProcess] pop from empty list
[2022-05-18 12:51:29,400: WARNING/MainProcess] 
During handling of the above exception, another exception occurred:
[2022-05-18 12:51:29,401: WARNING/MainProcess] Traceback (most recent call last):
[2022-05-18 12:51:29,401: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 614, in connect
[2022-05-18 12:51:29,401: WARNING/MainProcess]     
[2022-05-18 12:51:29,401: WARNING/MainProcess] sock = self.retry.call_with_retry(
[2022-05-18 12:51:29,401: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/retry.py", line 45, in call_with_retry
[2022-05-18 12:51:29,401: WARNING/MainProcess]     
[2022-05-18 12:51:29,401: WARNING/MainProcess] return do()
[2022-05-18 12:51:29,401: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 615, in <lambda>
[2022-05-18 12:51:29,401: WARNING/MainProcess]     
[2022-05-18 12:51:29,401: WARNING/MainProcess] lambda: self._connect(), lambda error: self.disconnect(error)
[2022-05-18 12:51:29,402: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 680, in _connect
[2022-05-18 12:51:29,402: WARNING/MainProcess]     
[2022-05-18 12:51:29,402: WARNING/MainProcess] raise err
[2022-05-18 12:51:29,402: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 668, in _connect
[2022-05-18 12:51:29,402: WARNING/MainProcess]     
[2022-05-18 12:51:29,402: WARNING/MainProcess] sock.connect(socket_address)
[2022-05-18 12:51:29,402: WARNING/MainProcess] ConnectionRefusedError
[2022-05-18 12:51:29,402: WARNING/MainProcess] : 
[2022-05-18 12:51:29,402: WARNING/MainProcess] [Errno 111] Connection refused
[2022-05-18 12:51:29,402: WARNING/MainProcess] 
During handling of the above exception, another exception occurred:
[2022-05-18 12:51:29,402: WARNING/MainProcess] Traceback (most recent call last):
[2022-05-18 12:51:29,402: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 446, in _reraise_as_library_errors
[2022-05-18 12:51:29,403: WARNING/MainProcess]     
[2022-05-18 12:51:29,403: WARNING/MainProcess] yield
[2022-05-18 12:51:29,403: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 433, in _ensure_connection
[2022-05-18 12:51:29,403: WARNING/MainProcess]     
[2022-05-18 12:51:29,403: WARNING/MainProcess] return retry_over_time(
[2022-05-18 12:51:29,403: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/utils/functional.py", line 312, in retry_over_time
[2022-05-18 12:51:29,403: WARNING/MainProcess]     
[2022-05-18 12:51:29,403: WARNING/MainProcess] return fun(*args, **kwargs)
[2022-05-18 12:51:29,403: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 877, in _connection_factory
[2022-05-18 12:51:29,403: WARNING/MainProcess]     
[2022-05-18 12:51:29,403: WARNING/MainProcess] self._connection = self._establish_connection()
[2022-05-18 12:51:29,404: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 812, in _establish_connection
[2022-05-18 12:51:29,404: WARNING/MainProcess]     
[2022-05-18 12:51:29,404: WARNING/MainProcess] conn = self.transport.establish_connection()
[2022-05-18 12:51:29,404: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 949, in establish_connection
[2022-05-18 12:51:29,405: WARNING/MainProcess]     
[2022-05-18 12:51:29,405: WARNING/MainProcess] self._avail_channels.append(self.create_channel(self))
[2022-05-18 12:51:29,405: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/virtual/base.py", line 927, in create_channel
[2022-05-18 12:51:29,407: WARNING/MainProcess]     
[2022-05-18 12:51:29,407: WARNING/MainProcess] channel = self.Channel(connection)
[2022-05-18 12:51:29,407: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/transport/redis.py", line 737, in __init__
[2022-05-18 12:51:29,408: WARNING/MainProcess]     
[2022-05-18 12:51:29,408: WARNING/MainProcess] self.client.ping()
[2022-05-18 12:51:29,408: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/commands/core.py", line 1053, in ping
[2022-05-18 12:51:29,409: WARNING/MainProcess]     
[2022-05-18 12:51:29,410: WARNING/MainProcess] return self.execute_command("PING", **kwargs)
[2022-05-18 12:51:29,410: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/client.py", line 1215, in execute_command
[2022-05-18 12:51:29,411: WARNING/MainProcess]     
[2022-05-18 12:51:29,411: WARNING/MainProcess] conn = self.connection or pool.get_connection(command_name, **options)
[2022-05-18 12:51:29,411: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 1386, in get_connection
[2022-05-18 12:51:29,411: WARNING/MainProcess]     
[2022-05-18 12:51:29,411: WARNING/MainProcess] connection.connect()
[2022-05-18 12:51:29,411: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/redis/connection.py", line 620, in connect
[2022-05-18 12:51:29,411: WARNING/MainProcess]     
[2022-05-18 12:51:29,411: WARNING/MainProcess] raise ConnectionError(self._error_message(e))
[2022-05-18 12:51:29,411: WARNING/MainProcess] redis.exceptions
[2022-05-18 12:51:29,411: WARNING/MainProcess] .
[2022-05-18 12:51:29,411: WARNING/MainProcess] ConnectionError
[2022-05-18 12:51:29,412: WARNING/MainProcess] : 
[2022-05-18 12:51:29,412: WARNING/MainProcess] Error 111 connecting to localhost:6379. Connection refused.
[2022-05-18 12:51:29,412: WARNING/MainProcess] 
The above exception was the direct cause of the following exception:
[2022-05-18 12:51:29,412: WARNING/MainProcess] Traceback (most recent call last):
[2022-05-18 12:51:29,412: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/bin/celery", line 8, in <module>
[2022-05-18 12:51:29,412: WARNING/MainProcess]     
[2022-05-18 12:51:29,412: WARNING/MainProcess] sys.exit(main())
[2022-05-18 12:51:29,412: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/__main__.py", line 15, in main
[2022-05-18 12:51:29,412: WARNING/MainProcess]     
[2022-05-18 12:51:29,412: WARNING/MainProcess] sys.exit(_main())
[2022-05-18 12:51:29,412: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/bin/celery.py", line 217, in main
[2022-05-18 12:51:29,413: WARNING/MainProcess]     
[2022-05-18 12:51:29,413: WARNING/MainProcess] return celery(auto_envvar_prefix="CELERY")
[2022-05-18 12:51:29,413: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/core.py", line 1130, in __call__
[2022-05-18 12:51:29,414: WARNING/MainProcess]     
[2022-05-18 12:51:29,414: WARNING/MainProcess] return self.main(*args, **kwargs)
[2022-05-18 12:51:29,414: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/core.py", line 1055, in main
[2022-05-18 12:51:29,414: WARNING/MainProcess]     
[2022-05-18 12:51:29,414: WARNING/MainProcess] rv = self.invoke(ctx)
[2022-05-18 12:51:29,415: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/core.py", line 1657, in invoke
[2022-05-18 12:51:29,415: WARNING/MainProcess]     
[2022-05-18 12:51:29,415: WARNING/MainProcess] return _process_result(sub_ctx.command.invoke(sub_ctx))
[2022-05-18 12:51:29,415: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/core.py", line 1404, in invoke
[2022-05-18 12:51:29,415: WARNING/MainProcess]     
[2022-05-18 12:51:29,416: WARNING/MainProcess] return ctx.invoke(self.callback, **ctx.params)
[2022-05-18 12:51:29,416: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/core.py", line 760, in invoke
[2022-05-18 12:51:29,416: WARNING/MainProcess]     
[2022-05-18 12:51:29,416: WARNING/MainProcess] return __callback(*args, **kwargs)
[2022-05-18 12:51:29,416: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/click/decorators.py", line 26, in new_func
[2022-05-18 12:51:29,417: WARNING/MainProcess]     
[2022-05-18 12:51:29,417: WARNING/MainProcess] return f(get_current_context(), *args, **kwargs)
[2022-05-18 12:51:29,417: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/bin/base.py", line 134, in caller
[2022-05-18 12:51:29,418: WARNING/MainProcess]     
[2022-05-18 12:51:29,418: WARNING/MainProcess] return f(ctx, *args, **kwargs)
[2022-05-18 12:51:29,418: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/bin/beat.py", line 72, in beat
[2022-05-18 12:51:29,418: WARNING/MainProcess]     
[2022-05-18 12:51:29,418: WARNING/MainProcess] return beat().run()
[2022-05-18 12:51:29,418: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/apps/beat.py", line 77, in run
[2022-05-18 12:51:29,418: WARNING/MainProcess]     
[2022-05-18 12:51:29,418: WARNING/MainProcess] self.start_scheduler()
[2022-05-18 12:51:29,419: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/apps/beat.py", line 105, in start_scheduler
[2022-05-18 12:51:29,419: WARNING/MainProcess]     
[2022-05-18 12:51:29,419: WARNING/MainProcess] service.start()
[2022-05-18 12:51:29,419: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 645, in start
[2022-05-18 12:51:29,419: WARNING/MainProcess]     
[2022-05-18 12:51:29,419: WARNING/MainProcess] interval = self.scheduler.tick()
[2022-05-18 12:51:29,419: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 357, in tick
[2022-05-18 12:51:29,419: WARNING/MainProcess]     
[2022-05-18 12:51:29,419: WARNING/MainProcess] self.apply_entry(entry, producer=self.producer)
[2022-05-18 12:51:29,419: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/utils/objects.py", line 30, in __get__
[2022-05-18 12:51:29,419: WARNING/MainProcess]     
[2022-05-18 12:51:29,420: WARNING/MainProcess] return super().__get__(instance, owner)
[2022-05-18 12:51:29,420: WARNING/MainProcess]   File "/usr/lib/python3.10/functools.py", line 981, in __get__
[2022-05-18 12:51:29,420: WARNING/MainProcess]     
[2022-05-18 12:51:29,420: WARNING/MainProcess] val = self.func(instance)
[2022-05-18 12:51:29,420: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 498, in producer
[2022-05-18 12:51:29,420: WARNING/MainProcess]     
[2022-05-18 12:51:29,420: WARNING/MainProcess] return self.Producer(self._ensure_connected(), auto_declare=False)
[2022-05-18 12:51:29,420: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/celery/beat.py", line 481, in _ensure_connected
[2022-05-18 12:51:29,420: WARNING/MainProcess]     
[2022-05-18 12:51:29,420: WARNING/MainProcess] return self.connection.ensure_connection(
[2022-05-18 12:51:29,421: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 381, in ensure_connection
[2022-05-18 12:51:29,421: WARNING/MainProcess]     
[2022-05-18 12:51:29,421: WARNING/MainProcess] self._ensure_connection(*args, **kwargs)
[2022-05-18 12:51:29,421: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 432, in _ensure_connection
[2022-05-18 12:51:29,422: WARNING/MainProcess]     
[2022-05-18 12:51:29,422: WARNING/MainProcess] with ctx():
[2022-05-18 12:51:29,422: WARNING/MainProcess]   File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
[2022-05-18 12:51:29,422: WARNING/MainProcess]     
[2022-05-18 12:51:29,422: WARNING/MainProcess] self.gen.throw(typ, value, traceback)
[2022-05-18 12:51:29,422: WARNING/MainProcess]   File "/home/nicourrrn/.cache/pypoetry/virtualenvs/course-work-spI8ysbz-py3.10/lib/python3.10/site-packages/kombu/connection.py", line 450, in _reraise_as_library_errors
[2022-05-18 12:51:29,422: WARNING/MainProcess]     
[2022-05-18 12:51:29,422: WARNING/MainProcess] raise ConnectionError(str(exc)) from exc
[2022-05-18 12:51:29,422: WARNING/MainProcess] kombu.exceptions
[2022-05-18 12:51:29,422: WARNING/MainProcess] .
[2022-05-18 12:51:29,422: WARNING/MainProcess] OperationalError
[2022-05-18 12:51:29,423: WARNING/MainProcess] : 
[2022-05-18 12:51:29,423: WARNING/MainProcess] Error 111 connecting to localhost:6379. Connection refused.
